sample_id,tectonic_setting,KD_FeMg_opx_cpx,equilibrium_flag,delta_ours_vs_putirka_twopx_eq36,delta_ours_vs_putirka_twopx_eq37,delta_ours_vs_putirka_twopx_eq39,delta_ours_vs_putirka_twopx_eq38,delta_ours_T_vs_putirka_cpxonly_eq32d,delta_ours_P_vs_putirka_opxonly_eq29c
[24548] WU JIE (2020)|samp. JWJM16-9,RIFT VOLCANICS,0.6686838130608229,False,-27.21522710176953,-39.406602958806275,-6.509912466747149,-5.1382065609774195,-290.62560411129107,11.296898828464105
[24548] WU JIE (2020)|samp. MR00-105,RIFT VOLCANICS,1.338160684649836,False,-70.97985998073636,-23.198515544111615,-5.513175722356667,-0.3600472998377109,-257.3305711205343,3.2506235778220756
[24548] WU JIE (2020)|samp. MR00-115,RIFT VOLCANICS,0.8259922404157233,False,-45.26371252029037,-34.680499625747416,-9.859102801567134,-7.42847481958535,-282.76378026305633,7.008440674560545
[24548] WU JIE (2020)|samp. MR00-116,RIFT VOLCANICS,0.8698715128478712,False,-46.68196988169939,-22.99616031200503,-7.01203951118222,-1.9234516988776225,-270.8168010270117,4.613080220832844
[24548] WU JIE (2020)|samp. MR00-20,RIFT VOLCANICS,0.8012749670236937,False,-35.56705167739369,-36.27361090295085,-7.356985392782985,-7.175792007992488,-295.23137370522807,17.41972082256452
[24548] WU JIE (2020)|samp. MR00-44,RIFT VOLCANICS,0.8114775480956479,False,-38.883853832155296,-31.091440384596126,-7.034366978343101,-3.2422579115675454,-298.0442468733246,8.742850524901096
[24548] WU JIE (2020)|samp. MR00-46,RIFT VOLCANICS,0.9818354474451692,True,-62.605649612973025,-51.68651631267721,-3.9244649703101535,-0.07309524220627628,-237.7616695016368,0.9410208309719863
[24548] WU JIE (2020)|samp. MR00-61,RIFT VOLCANICS,0.4681480663524177,False,-1.4421621192877865,-48.88937371678776,-7.194175048695591,-11.203602471620034,-272.62588306621217,16.28235891008167
[24548] WU JIE (2020)|samp. MR00-71,RIFT VOLCANICS,1.2398613140736932,False,-92.91457801853028,-64.325665852155,-3.3302383288508643,0.36034393109098906,-242.03169385949457,4.212448235346436
[24548] WU JIE (2020)|samp. MR00-75,RIFT VOLCANICS,1.1132462033547557,True,-68.78321204432746,-66.65174145068181,-1.926968050721812,1.2254051303725504,-233.50864571485033,5.020018538980402
[24548] WU JIE (2020)|samp. MR00-92,RIFT VOLCANICS,0.9230934997017004,False,-88.66214639406235,-85.89431155040597,-0.9328798260223943,0.36575991822799203,-243.7101102317513,11.00657975437788
[24548] WU JIE (2020)|samp. MR00-94,RIFT VOLCANICS,0.6946880612430566,False,-16.502271712058814,-19.768145580490568,-9.122210457679905,-8.15109313470459,-332.9810400295271,17.940429662361872
[24577] GUILD M. R. (2020)|samp. 07CTJ-35B ,CONVERGENT MARGIN,0.4919018114929766,False,112.05198108349339,175.60796756921945,-2.7277944790293516,-2.3225340964812817,-217.53471023651036,13.616419464041119
[24577] GUILD M. R. (2020)|samp. 07CTJ-36-1 ,CONVERGENT MARGIN,0.4966636768207068,False,136.70650217151194,208.54581679916907,-1.0875489646168361,3.076256584074283,-198.49903745967572,13.750839849946992
[24577] GUILD M. R. (2020)|samp. 07CTJ-36-2 ,CONVERGENT MARGIN,0.5630001262910326,False,86.92667115954248,141.67767342972536,4.722754967550095,-1.019944681395014,-214.3049342060126,14.543644711995075
[24577] GUILD M. R. (2020)|samp. 07CTJ-36-3 ,CONVERGENT MARGIN,0.5729097273751568,False,117.80787773914517,183.35025529543032,0.22178145580266673,0.47793312445878655,-185.84261640011061,13.863585603138649
[24600] DESSAI A. G. (2021)|samp. KRL/148,CONTINENTAL FLOOD BASALT,0.9547908792321194,True,89.46529797596634,79.9755826840468,2.783189969285342,0.640354786052427,-152.54267281560988,3.9913020421354997
[24600] DESSAI A. G. (2021)|samp. KRL/150,CONTINENTAL FLOOD BASALT,0.9592929153308692,True,87.52047348126814,83.71607830691619,1.5827136123805818,1.763947270201994,-157.5697616042653,2.986895993806888
[24600] DESSAI A. G. (2021)|samp. KRL/152,CONTINENTAL FLOOD BASALT,0.9776974336147336,True,13.834233795356795,38.14634750734399,-0.06590958730774688,5.531853319672685,-208.32584716998645,5.202736892952901
[24600] DESSAI A. G. (2021)|samp. KRL/155,CONTINENTAL FLOOD BASALT,0.911309924643258,False,46.034352126445356,83.39588801032835,2.7974185533764686,3.058447493310208,-188.7308499860368,8.036692986627328
[24600] DESSAI A. G. (2021)|samp. KRL/160,CONTINENTAL FLOOD BASALT,0.9738057956951308,True,13.190760641443944,39.29142346156175,-0.22784640360275077,5.605875581129464,-209.85714831433324,3.254282339319916
[24600] DESSAI A. G. (2021)|samp. KRL/168,CONTINENTAL FLOOD BASALT,0.8884509284547714,False,61.89082196078539,6.552134611610654,4.478761349182019,-1.3065029341261827,-144.70374173659002,3.259205271594558
[24600] DESSAI A. G. (2021)|samp. KRL/172,CONTINENTAL FLOOD BASALT,0.9171030833518778,False,88.04122107346905,97.81257915669289,2.9617914841877457,3.845873619023074,-166.39386422760276,6.665909661121448
[24600] DESSAI A. G. (2021)|samp. KRL/176,CONTINENTAL FLOOD BASALT,0.8542085711697018,False,25.917951712303875,11.512010711827543,2.8901798198870683,2.633389296813272,-163.45929849622166,3.7155601213775924
[24600] DESSAI A. G. (2021)|samp. MRD/124,CONTINENTAL FLOOD BASALT,0.887694692272796,False,86.78530868802943,131.0976414007705,-3.2361305230330792,-9.77536031078462,-174.95710367620404,9.778880254808245
[24600] DESSAI A. G. (2021)|samp. MRD/129,CONTINENTAL FLOOD BASALT,0.8552687261955143,False,74.83446500918842,131.78813973197725,-2.4686436673521275,4.6029180469038184,-207.08812290269873,8.22204257876481
[24600] DESSAI A. G. (2021)|samp. MRD/130,CONTINENTAL FLOOD BASALT,0.9184083471047602,False,91.72564248220715,137.2045053850785,-4.329203217786922,-10.093756293640531,-175.25110139512367,9.063659436657396
[24600] DESSAI A. G. (2021)|samp. MRD/132,CONTINENTAL FLOOD BASALT,0.9254867256637168,False,63.3424396295992,107.95388831605783,1.4069812148829275,3.067914176762253,-185.55957302621505,8.017385599244026
[24600] DESSAI A. G. (2021)|samp. MRD/174,CONTINENTAL FLOOD BASALT,0.8172028890347999,False,106.27960395148352,108.41027222664513,-1.8891985956791757,4.423598990597261,-160.7127355272164,4.619434106648191
[24606] TAKEBE M. (2021)|samp. EPISODE 1,CONVERGENT MARGIN,0.9188856506316476,False,-99.62962498521836,-106.87740777884085,-5.908963714732051,-6.436608784989225,-253.8066341897346,4.024807575831492
[24606] TAKEBE M. (2021)|samp. EPISODE 2,CONVERGENT MARGIN,0.8961974808056579,False,-82.98687977025872,-79.24955728386033,-5.711148211068284,-3.38012137130063,-256.2232291118088,3.684967891350574
[24606] TAKEBE M. (2021)|samp. EPISODE 3,CONVERGENT MARGIN,0.9480826717374586,False,-92.68089018188118,-98.08276264237645,-5.811050987323243,-5.110005294648367,-253.20880940193945,3.86888221318919
[24606] TAKEBE M. (2021)|samp. EPISODE 4,CONVERGENT MARGIN,1.013190847282327,True,-103.16304407971882,-100.51114824929516,-5.323954340537949,-4.584354731948699,-253.4001178120128,3.646610894033344
[24606] TAKEBE M. (2021)|samp. EPISODE 5,CONVERGENT MARGIN,0.8950450338985761,False,-89.70235846586411,-93.89242771310649,-6.502923926631542,-5.829856334541796,-259.1066823281052,3.9972525727507957
[24606] TAKEBE M. (2021)|samp. EPISODE 6,CONVERGENT MARGIN,0.9034658590703636,False,-93.10307526450777,-94.52032193936998,-5.8762316839234945,-4.976258802870347,-257.8761681236515,4.335664098678782
[24606] TAKEBE M. (2021)|samp. EPISODE 7,CONVERGENT MARGIN,0.9181952248859792,False,-97.40605088611528,-95.160657580318,-6.05003684027767,-5.34121826897421,-263.51407966874694,3.8689820486274655
[24609] SUDA Y. (2021)|samp. TA601,CONVERGENT MARGIN,0.7784297316317019,False,-56.177032132177715,-58.478688848778575,-9.65392847498832,-8.660006389855925,-283.9563442942697,6.660109176874906
[24616] PFÄNDER J. A. (2021)|samp. T97A35,INTRAPLATE VOLCANICS,0.6263022042799471,False,-6.952344995131853,12.563646740496097,-15.331857465914176,-18.04950594438784,-297.4953802224744,4.76774877185858
[24616] PFÄNDER J. A. (2021)|samp. T97T27A,INTRAPLATE VOLCANICS,0.6438529128202473,False,28.260896913994998,117.79731060886763,-4.390533794730464,2.5078324313894793,-254.72917879223905,8.4649265895788
[24647] ZHAO XIN-MIAO (2021)|samp. SYT09-01,INTRAPLATE VOLCANICS,0.8223502304147465,False,125.39993521673762,162.23810135886163,-0.3556725509874017,0.6666828297240617,-175.73818152963395,6.180425060596205
[24647] ZHAO XIN-MIAO (2021)|samp. SYT09-02,INTRAPLATE VOLCANICS,0.8140121132754952,False,130.78506080488694,169.96463208227817,2.6034214962344997,-0.6711354989383942,-149.48661709783437,6.410064641498565
[24647] ZHAO XIN-MIAO (2021)|samp. SYT09-03,INTRAPLATE VOLCANICS,0.8197530864197533,False,33.865068869296806,131.52886943000283,0.47736037589429614,2.295849018300151,-175.2243276040699,8.52407628599696
[24647] ZHAO XIN-MIAO (2021)|samp. SYT09-05,INTRAPLATE VOLCANICS,0.8759177514526372,False,133.17383266815602,172.39515890647715,0.28272857360619774,0.8474408612967093,-156.171775849833,5.2216900810089735
[24647] ZHAO XIN-MIAO (2021)|samp. SYT09-06,INTRAPLATE VOLCANICS,0.8597150444623202,False,117.92779755011327,153.40906236198396,2.086556944760659,0.6536834690398496,-157.76634270090767,6.218034713899517
[24647] ZHAO XIN-MIAO (2021)|samp. SYT09-09,INTRAPLATE VOLCANICS,0.8467945128779396,False,132.14987051549258,174.8794164271402,0.20305719531498134,-0.2696425449465494,-165.70655698160635,5.882310300621692
[24647] ZHAO XIN-MIAO (2021)|samp. SYT09-14,INTRAPLATE VOLCANICS,0.7889130005918327,False,102.01699127104678,145.14502248262636,0.6813683949369107,1.393345425151832,-187.4853934173177,3.7657854128252763
[24647] ZHAO XIN-MIAO (2021)|samp. SYT09-17,INTRAPLATE VOLCANICS,0.8120173535791758,False,101.3517898814564,142.96746141199355,2.2760514560877763,1.571138707986524,-184.9842487426523,4.6879988189108825
[24647] ZHAO XIN-MIAO (2021)|samp. SYT09-19,INTRAPLATE VOLCANICS,0.8085106382978723,False,110.65498305494737,146.8426638105219,1.4795714160933642,1.5469363200356199,-188.72491277906306,3.8655432667177756
[24647] ZHAO XIN-MIAO (2021)|samp. SYT09-23,INTRAPLATE VOLCANICS,0.6982516514378387,False,88.75915996826495,134.54969834092833,-3.3682742849748433,4.77269717345435,-226.56499185076973,7.270860857271343
[24647] ZHAO XIN-MIAO (2021)|samp. SYT09-25,INTRAPLATE VOLCANICS,0.707765956752026,False,76.92587205447728,130.60339604419244,-4.012593456393928,6.608447948723192,-221.36573652701304,6.789468284882235
[24647] ZHAO XIN-MIAO (2021)|samp. SYT09-39,INTRAPLATE VOLCANICS,0.8134779516358464,False,103.57113652399573,146.50422987601894,0.38304176417569025,1.989245429852616,-186.54375930056904,4.018290343574259
[24647] ZHAO XIN-MIAO (2021)|samp. SYT11-01,INTRAPLATE VOLCANICS,0.949269012097636,False,114.7138213637163,130.50857248431782,1.7930439585736337,-0.1256465495295256,-173.0338208956889,5.856551837139577
[24647] ZHAO XIN-MIAO (2021)|samp. SYT11-02,INTRAPLATE VOLCANICS,0.8069514237855945,False,53.377567175404465,114.1305572401476,-0.818206386631422,-0.11080280575482782,-197.05805077329455,5.787703307440912
[24654] WANG YANNING (2021)|samp. NANXI MAFIC DIKE II,INTRAPLATE VOLCANICS,0.705538485983698,False,-43.167245689966876,-10.12983030945918,-7.193454643935977,-3.3408932530395514,-255.1269228758398,2.5070933129605972
[24685] XIE ZHIPENG (2021)|samp. HZB04,INTRAPLATE VOLCANICS,0.9558611252020852,True,87.8597137471404,54.43588585556597,2.489234371028438,-0.8439274154785554,-150.2001607296438,4.4461758179434625
[24685] XIE ZHIPENG (2021)|samp. HZB05,INTRAPLATE VOLCANICS,0.9822538527115512,True,67.6742223669163,26.795891528326365,5.583387820774551,-0.1981233682178214,-161.37792773193246,5.010329119593829
[24685] XIE ZHIPENG (2021)|samp. HZB06,INTRAPLATE VOLCANICS,1.0000716295110208,True,97.147094670289,71.97948112581878,2.8860197549806195,-1.2950503428129565,-150.03562827566066,4.4191173791172425
[24685] XIE ZHIPENG (2021)|samp. HZB07,INTRAPLATE VOLCANICS,0.967288538902172,True,83.38634944605712,45.74046050385232,2.882062686227032,-1.7018345868497615,-147.5116604235725,4.271563879068465
[24685] XIE ZHIPENG (2021)|samp. HZB09,INTRAPLATE VOLCANICS,0.9642915806854544,True,83.62064451523895,47.50772156577875,2.214714908089288,-1.1824489504179532,-147.12432449343987,4.3132847603404265
[24685] XIE ZHIPENG (2021)|samp. HZB11,INTRAPLATE VOLCANICS,0.9420162069246356,False,71.27451367921594,36.53666826469839,6.734692399250704,0.7446488120651242,-155.1825791579272,6.319002910809141
[24685] XIE ZHIPENG (2021)|samp. MCJ01,INTRAPLATE VOLCANICS,0.941527978263824,False,74.73980226126287,41.69677457218131,3.2889180979683506,-0.9923041210923813,-150.04251226534734,4.29997028558936
[24685] XIE ZHIPENG (2021)|samp. MCJ03,INTRAPLATE VOLCANICS,0.8573114057963965,False,47.37021827628098,60.143641663604626,3.013860422449264,3.0249231407161385,-188.64617531150793,7.796437620214428
[24685] XIE ZHIPENG (2021)|samp. MCJ10,INTRAPLATE VOLCANICS,1.0565668803097323,True,64.22378515843809,46.29370116366283,4.1069971862663,0.45520908593362996,-152.25581371388785,5.892134118192805
[24685] XIE ZHIPENG (2021)|samp. MCJ11,INTRAPLATE VOLCANICS,0.931507397326699,False,85.5607232930015,48.13135902174247,5.040441723200317,0.10594614874395347,-158.5748864671575,4.878434685653096
[24685] XIE ZHIPENG (2021)|samp. ZJD10,INTRAPLATE VOLCANICS,0.9519513354378166,True,76.45544639073842,38.30835675798812,5.857377194943389,0.7199721420114358,-156.46603483282365,6.371250521557748
[24685] XIE ZHIPENG (2021)|samp. ZJD17-5,INTRAPLATE VOLCANICS,0.8157898045497568,False,44.98058738103407,55.18851900067466,2.3106905300407288,2.515770433628896,-188.10653066315604,7.158559946800602
"[24739] GOSE J. (2021)|samp. 125 0784A, 041 R CCW 7-12 379.82",CONVERGENT MARGIN,0.6244269755377292,False,102.90496840320759,182.2168780214257,-4.729303073881226,6.527504686549318,-225.47277333753232,9.240364742911865
[24742] NURFIANI D. (2021)|samp. MAR14-20B,CONVERGENT MARGIN,0.8365707940657693,False,-80.9726187304226,-101.20560235558287,-9.150573359588334,-11.112910731938689,-286.4315619520048,12.347003280420191
[24742] NURFIANI D. (2021)|samp. MAR17,CONVERGENT MARGIN,0.8089681293710046,False,-80.61654082733833,-96.65638791996594,-8.351627369199893,-8.760203143850188,-287.33973961104607,12.78693778259705
[24747] CUI XING (2021)|samp. 18XJ10-1,INTRAPLATE VOLCANICS,0.7031963470319633,False,35.97571431128176,80.84198440394675,-7.710848760842458,3.760563881891188,-233.8564427010166,3.0113737283507316
[24747] CUI XING (2021)|samp. 18XJ10-2,INTRAPLATE VOLCANICS,0.8060577819198509,False,4.514375487149664,19.145041094669637,-6.072798941196165,2.7017999521019265,-252.9462939891731,5.344130378994336
[24747] CUI XING (2021)|samp. 18XJ10-3,INTRAPLATE VOLCANICS,0.8186219375030562,False,8.757062164996455,61.7601333928468,-6.892680418371759,0.9626492575210932,-239.6345317275143,5.913771950010142
[24747] CUI XING (2021)|samp. 18XJ9-1,INTRAPLATE VOLCANICS,0.464311463590483,False,42.25424831308703,73.22353563539389,-6.284134843213042,-0.8547183321212231,-241.0487678521065,14.535346802434892
[24747] CUI XING (2021)|samp. 18XJ9-2,INTRAPLATE VOLCANICS,0.5066506296872789,False,1.4550260822885548,17.500329109347376,-7.936385135625528,-4.70191061162323,-260.52952663169253,15.358355555209478
[24747] CUI XING (2021)|samp. 18XJ9-4,INTRAPLATE VOLCANICS,0.4518005359126855,False,41.84013226717195,49.55329942844389,-11.287107601052387,-10.470641379319623,-276.08756109492447,17.419550684144713
[24749] GLEESON M. L. M. (2020)|samp. 17MMSG02,OCEAN ISLAND,1.0304913729982277,True,8.641229147990998,1.105902088799894,2.9047085280793734,4.621424633746388,-152.12654435505488,4.078958109290232
[24749] GLEESON M. L. M. (2020)|samp. 17MMSG03,OCEAN ISLAND,0.97498145368378,True,24.90941971095026,33.83013308161503,0.7705340746295999,4.543273417801145,-173.97372211704453,2.5206002092667337
[24749] GLEESON M. L. M. (2020)|samp. 17MMSG04,OCEAN ISLAND,0.8932361345099386,False,-8.358472070206176,13.063246457134255,1.8815311240976005,5.243542684838833,-175.38878081282712,6.358415411120504
[24749] GLEESON M. L. M. (2020)|samp. 17MMSG16,OCEAN ISLAND,1.0878083370476306,True,29.834399364671185,46.597681109136374,2.558111627310028,4.953259633958599,-180.34230625509872,7.182774507287486
[24753] BIAN XIAO (2021)|samp. 18NGY-1-2,INTRAPLATE VOLCANICS,1.1020416801168418,True,32.76649067293647,49.36530973939125,0.34031422553477064,1.8253342645415689,-146.36587013008034,5.258324713527877
[24753] BIAN XIAO (2021)|samp. 18NGY-2-1,INTRAPLATE VOLCANICS,1.026737466831254,True,26.567462037468772,73.72444961205679,0.61908628411725,4.1226020531186585,-157.590471453193,6.631007944337306
[24753] BIAN XIAO (2021)|samp. 18NGY-3-1,INTRAPLATE VOLCANICS,0.913206087106776,False,93.25870602674888,152.89064236727734,0.8123542031548325,7.228106437599521,-135.94355840777553,8.782032543735173
[24753] BIAN XIAO (2021)|samp. 18NGY-3-2,INTRAPLATE VOLCANICS,0.8889340596796487,False,76.9894470352757,140.73123232158707,-0.3794134494978749,5.857165537534378,-128.13553007948053,7.749626124891893
[24753] BIAN XIAO (2021)|samp. 18NGY-3-3,INTRAPLATE VOLCANICS,0.9184169444125196,False,89.9828766022597,137.0482266269629,-2.0474203767164116,3.2262358553285466,-140.15703841962045,5.350700650070613
[24753] BIAN XIAO (2021)|samp. 18NGY-3-4,INTRAPLATE VOLCANICS,0.9442910165848796,False,110.87866653474146,166.46639169713114,0.3051730147920857,5.122450292374241,-107.88661657116154,8.457914155456761
[24753] BIAN XIAO (2021)|samp. 18NGY-3-5,INTRAPLATE VOLCANICS,0.932891648840059,False,89.92427060072396,166.43475679400592,2.3138843597540895,6.022808077113382,-14.325261861054287,13.840954323660469
[24753] BIAN XIAO (2021)|samp. 18NGY-3-6,INTRAPLATE VOLCANICS,0.890083259374359,False,143.38728753713247,216.73075746728375,-0.9257102325242865,5.732844731122896,118.9994491831485,10.405088054749612
[24753] BIAN XIAO (2021)|samp. 18NGY-4-1,INTRAPLATE VOLCANICS,0.9192993084742168,False,99.87014589829482,157.82936924101443,0.004702861988262086,5.8157916256286555,-124.43671834043494,7.841308019069143
[24753] BIAN XIAO (2021)|samp. 18NGY-4-2,INTRAPLATE VOLCANICS,0.9345987246051644,False,21.08354750916942,89.83300277795615,0.9634053153260176,8.14837990882917,-175.24858027086373,11.560522487363464
[24753] BIAN XIAO (2021)|samp. 18NGY-4-3,INTRAPLATE VOLCANICS,0.9598449206910876,True,81.62987727753944,113.25151693836506,-0.5248738590921533,3.3467930385105955,-135.4822108146068,5.834296057737236
[24753] BIAN XIAO (2021)|samp. 18NGY-4-4,INTRAPLATE VOLCANICS,0.93011177129283,False,99.80808339703981,161.01788904327339,-0.30869550468124274,5.823250071014243,-87.24709848679186,7.701663253919261
[24753] BIAN XIAO (2021)|samp. 18NGY-4-5,INTRAPLATE VOLCANICS,0.9357173604002156,False,75.28377315082275,123.82719697315054,-0.6308397144155098,5.160031035351833,-135.20362714555108,7.165241505329226
[2475] KEPEZHINSKAS P. K. (1997)|samp. 2562,CONVERGENT MARGIN,0.8614839264067644,False,-8.32470089102435,11.642475774499417,-7.903595850980173,-1.216693598984068,-308.0750593220804,19.01451692072426
[2475] KEPEZHINSKAS P. K. (1997)|samp. P52A/86,CONVERGENT MARGIN,0.9603666211240292,True,-50.29976519408956,-53.866539565261405,-7.380518356481769,-1.9744294821113626,-277.5057273604772,12.434701907458015
[24794] MARSH J. S. (2021)|samp. ANORTHOSITE,ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),0.9052074610253814,False,-45.05382286206725,-23.784426887365157,-6.163258902365669,0.5262221376718359,-251.7409776122572,4.820376852558265
